cat_id,pro_id,shop_id,pro_pic,status,pro_name,pro_price,pro_detail
23,100,7,"PROMESATI_1413020389.png,PROMESATI_1413020389_BIG.png,,,,",1,กระเช้าดอกไม้ 05,2400,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p>\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com\xa0</span></span></span></p>\r\n"
23,101,7,"PROMESATI_1413020398.png,PROMESATI_1413020398_BIG.png,,",1,กระเช้าดอกไม้ 06,2200,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p>\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com\xa0</span></span></span></p>\r\n"
22,113,7,"PROMESATI_1415761882.png,PROMESATI_1415761882_BIG.png,,,,",1,กระเช้าดอกไม้ 11,1600,"<h3 style=""border-bottom: 0px; border-left: 0px; padding-bottom: 0px; line-height: 20px; margin: 20px 0px 0.8em; padding-left: 0px; padding-right: 0px; font-family: Arundinamono !important; color: rgb(116,115,115); font-size: 20px !important; vertical-align: baseline; border-top: 0px; font-weight: 400; border-right: 0px; padding-top: 0px; text-rendering: optimizelegibility"">\r\n\t<span style=""color: rgb(0,0,0)""><span style=""font-size: 14px""><span style=""font-family: arial, helvetica, sans-serif"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p>\r\n\t<span style=""color: rgb(0,0,0)""><span style=""font-size: 14px""><span style=""font-family: arial, helvetica, sans-serif"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com\xa0</span></span></span></p>"
23,106,7,"PROMESATI_1413865011.png,PROMESATI_1413865011_BIG.png,",1,กระเช้าดอกไม้ 10,1700,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p>\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com\xa0</span></span></span></p>\r\n"
24,107,7,"PROMESATI_1413865144.png,PROMESATI_1413865144_BIG.png,,,,",1,กระเช้าผลไม้ 01,2300,"<p>\r\n\t<span style=""color: rgb(0, 0, 0); font-family: arial, helvetica, sans-serif; font-size: 14px; text-align: justify;"">หมายเหตุ \xa0จำนวนและชนิด ของดอกไม้และผลไม้ อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></p>\r\n"
24,108,7,"PROMESATI_1413865161.png,PROMESATI_1413865161_BIG.png,,,,",1,กระเช้าผลไม้ 02,2000,"<p>\r\n\t<span style=""font-family: arial, helvetica, sans-serif; font-size: 14px; color: rgb(0, 0, 0); text-align: justify;"">หมายเหตุ \xa0จำนวนและชนิด ของดอกไม้และผลไม้ อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></p>\r\n"
24,109,7,"PROMESATI_1413865200.png,PROMESATI_1413865200_BIG.png,,,",1,กระเช้าสก๊อต 01,2650,<blank>
24,110,13,"PROMESATI_1413865217.png,PROMESATI_1413865217_BIG.png,,",1,กระเช้าแบรนด์ 02,2650,<blank>
24,111,7,"PROMESATI_1413865234.png,PROMESATI_1413865234_BIG.png,",1,กระเช้าแบรนด์ 03,3000,<blank>
1,181,14,"PROMESATI_1505984122.jpg,PROMESATI_1505984122_BIG.jpg,,,",1,พวงหรีด 53,2000,<p>\r\n\tพวงหรีดดอกไม้สด<br />\r\n\tหมายเหตุ - ในกรณีที่ดอกไม้หมด ทางเราจะแทนด้วยดอกไม้พันธุ์อื่น ภายในมูลค่าที่เท่าเทียมกัน - รูปแบบการจัด สีสัน อาจแตกต่างจากในรูปบ้าง</p>\r\n<p>\r\n\t- พวงหรีดตจว.ราคาจะเริ่มที่ 1500 บาทขึ้นไป หากสถานที่จัดส่ง ไม่อยู่ ต.ในเมือง อ.เมือง ของจังหวัด กรุณาแอดไลน์ ID: @mesati.com เพื่อเช็คสถานที่จัดส่งให้แน่นอน ว่าจัดส่งได้ตามนั้น ก่อนทำการสั่งซื้อ</p>\r\n
1,117,7,"PROMESATI_1417593861.png,PROMESATI_1417593861_BIG.png",1,พวงหรีด 51,3000,<blank>
23,118,7,"PROMESATI_1417666408.png,PROMESATI_1417666408_BIG.png",1,กระเช้าดอกไม้ 12,3500,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p>\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com\xa0</span></span></span></p>\r\n"
21,119,0,"PROMESATI_1433405359.png,PROMESATI_1433405360_BIG.png,",1,แจกันดอกไม้ 05,3500,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; color: rgb(116, 115, 115); text-align: justify; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; text-rendering: optimizeLegibility; margin-top: 20px !important; font-family: Arundinamono !important; font-size: 20px !important; background-color: rgb(245, 246, 247);"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t<span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com</span></span></p>\r\n"
23,120,0,"PROMESATI_1433405568.png,PROMESATI_1433405568_BIG.png,",1,กระเช้าดอกไม้ 13,3000,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; color: rgb(116, 115, 115); text-align: justify; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; text-rendering: optimizeLegibility; margin-top: 20px !important; font-family: Arundinamono !important; font-size: 20px !important; background-color: rgb(245, 246, 247);"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t<span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com</span></span></p>\r\n"
23,121,0,"PROMESATI_1433405623.png,PROMESATI_1433405623_BIG.png,",1,กระเช้าดอกไม้ 20,2000,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; color: rgb(116, 115, 115); text-align: justify; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; text-rendering: optimizeLegibility; margin-top: 20px !important; font-family: Arundinamono !important; font-size: 20px !important; background-color: rgb(245, 246, 247);"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t<span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com</span></span></p>\r\n"
21,122,0,"PROMESATI_1433405679.png,PROMESATI_1433405679_BIG.png,",1,แจกันดอกไม้ 6,1500,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; color: rgb(116, 115, 115); text-align: justify; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; text-rendering: optimizeLegibility; margin-top: 20px !important; font-family: Arundinamono !important; font-size: 20px !important; background-color: rgb(245, 246, 247);"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t<span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com</span></span></p>\r\n"
23,123,0,"PROMESATI_1433405717.png,PROMESATI_1433405717_BIG.png,",0,แจกันดอกไม้ 7,1300,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; color: rgb(116, 115, 115); text-align: justify; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; text-rendering: optimizeLegibility; margin-top: 20px !important; font-family: Arundinamono !important; font-size: 20px !important; background-color: rgb(245, 246, 247);"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t<span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com</span></span></p>\r\n"
25,124,9,"PROMESATI_1435896348.jpg,PROMESATI_1435896348_BIG.jpg",1,โกศ,95000,<blank>
10,125,14,"PROMESATI_1436171491.jpg,PROMESATI_1436171492_BIG.jpg,,,,,,,,,,,",1,พวงหรีดพัดลมอุตสาหกรรม ,4500,<p>\r\n\tพวงหรีดพัดลม 22 นิ้ว</p>\r\n<p>\r\n\t- ทางร้านขอสงวนสิทธิ์การเปลี่ยนแปลงสีหรือยี่ห้อ ตามแต่ละท้องถิ่นที่สามารถจัดหาได้</p>\r\n<p>\r\n\tBy Mesati</p>\r\n
26,126,8,"PROMESATI_1437132695.jpg,PROMESATI_1437132695_BIG.jpg,",1,ดอกไม้หน้าศพ 01,6000,<p>\r\n\t- ชุดดอกไม้หน้างานศพพื้นฐาน 7 ชิ้น ด้านบนโลง 1 ชุด ด้านหน้า 5 ชุด กรอบรูป 1 ชุด</p>\r\n<p>\r\n\t- ดอกไม้จะปรับเปลี่ยนตามฤดูกาล \xa0</p>\r\n<p>\r\n\t- กรุณาสั่งล่วงหน้า\xa0</p>\r\n
26,127,8,"PROMESATI_1437133106.jpg,PROMESATI_1437133106_BIG.jpg,,",1,ดอกไม้หน้าศพ 02,40000,"<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t- ชุดดอกไม้หน้างานศพ</p>\r\n<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t- ดอกไม้จะปรับเปลี่ยนตามฤดูกาล \xa0</p>\r\n<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t- กรุณาสั่งล่วงหน้า</p>\r\n"
26,128,8,"PROMESATI_1437133456.jpg,PROMESATI_1437133457_BIG.jpg,,,",1,ดอกไม้หน้าศพ 03,6000,"<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t- ชุดดอกไม้หน้างานศพพื้นฐาน 7 ชิ้น ด้านบนโลง 1 ชุด ด้านหน้า 5 ชุด กรอบรูป 1 ชุด</p>\r\n<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t- ดอกไม้จะปรับเปลี่ยนตามฤดูกาล \xa0</p>\r\n<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t- กรุณาสั่งล่วงหน้า\xa0</p>\r\n"
26,129,8,",",0,ดอกไม้หน้าศพ 04,28000,"<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t- ดอกไม้จะปรับเปลี่ยนตามฤดูกาล \xa0</p>\r\n<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t- กรุณาสั่งล่วงหน้า\xa0</p>\r\n"
21,130,0,"PROMESATI_1445492216.jpg,PROMESATI_1445492216_BIG.jpg,",1,แจกันดอกไม้ประดิษฐ์ 8,1500,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; color: rgb(116, 115, 115); text-align: justify; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; text-rendering: optimizeLegibility; margin-top: 20px !important; font-family: Arundinamono !important; font-size: 20px !important; background-color: rgb(245, 246, 247);"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t<span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com</span></span></p>\r\n"
21,131,0,"PROMESATI_1445499208.jpg,PROMESATI_1445499208_BIG.jpg,,",1,แจกันดอกไม้ประดิษฐ์ 9,1500,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; color: rgb(116, 115, 115); text-align: justify; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; text-rendering: optimizeLegibility; margin-top: 20px !important; font-family: Arundinamono !important; font-size: 20px !important; background-color: rgb(245, 246, 247);"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p style=""margin: 12px 0px; padding: 0px; color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans-serif; font-size: 13px; text-align: justify; background-color: rgb(245, 246, 247);"">\r\n\t<span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com</span></span></p>\r\n"
27,132,0,"PROMESATI_1450414804.jpg,PROMESATI_1450414804_BIG.jpg,,,,",0,แก้วน้ำ,800,<p>\r\n\tกุหลาบดอกไม้สดบรรจุในภาชนะที่ทำจากแก้ว สามารถเก็บรักษาไว้ได้นานเป็นปี สื่อถึงความรักนิรันดร์ที่ไม่มีวันลบเลือน เป็นงานแฮนเมดของเกษตรกร</p>\r\n
27,133,0,"PROMESATI_1450415131.jpg,PROMESATI_1450415131_BIG.jpg,,",0,รักบี้เล็ก,1000,<p>\r\n\tกุหลาบดอกไม้สดบรรจุในภาชนะที่ทำจากแก้ว สามารถเก็บรักษาไว้ได้นานเป็นปี สื่อถึงความรักนิรันดร์ที่ไม่มีวันลบเลือน เป็นงานแฮนเมดของเกษตรกร</p>\r\n
27,134,0,"PROMESATI_1450415196.jpg,PROMESATI_1450415196_BIG.jpg,,,,",0,วีว่า,800,<p>\r\n\tกุหลาบดอกไม้สดบรรจุในภาชนะที่ทำจากแก้ว สามารถเก็บรักษาไว้ได้นานเป็นปี สื่อถึงความรักนิรันดร์ที่ไม่มีวันลบเลือน เป็นงานแฮนเมดของเกษตรกร</p>\r\n
27,135,0,"PROMESATI_1450416090.jpg,PROMESATI_1450416090_BIG.jpg,,,,",0,บรั่นดี,950,"<h1>\r\n\t<span style=""color:#ff0000;""><span style=""font-family:georgia,serif;""><cite>กุหลาบรักนิรันดร์</cite></span></span></h1>\r\n<p>\r\n\t<span style=""font-size:16px;""><span style=""font-family:comic sans ms,cursive;"">ดอกกุหลาบสดบรรจุในภาชนะที่ทำจากแก้วอย่างสวยงาม สามารถเก็บรักษาไว้ได้นานเป็นปี สื่อถึงความรักนิรันดร์ที่ไม่มีวันลบเลือน\xa0</span></span></p>\r\n"
22,140,14,"PROMESATI_1455248207.jpg,PROMESATI_1455248207_BIG.jpg,,,",1,ช่อดอกไม้ 07,2000,"<h3 style=""border: 0px; padding: 0px; line-height: 20px; margin: 20px 0px 0.8em; color: rgb(116, 115, 115); vertical-align: baseline; font-weight: 400; text-rendering: optimizeLegibility; font-family: Arundinamono !important; font-size: 20px !important;"">\r\n\tช่อดอกกุหลาบสีชมพู</h3>\r\n<h3 style=""border: 0px; padding: 0px; line-height: 20px; margin: 20px 0px 0.8em; color: rgb(116, 115, 115); vertical-align: baseline; font-weight: 400; text-rendering: optimizeLegibility; font-family: Arundinamono !important; font-size: 20px !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(34, 34, 34); font-family: Arial, Verdana, sans-serif;"">ส่งช่อดอกไม้ แทนความรู้สึกดีๆ มอบให้แด่คนที่คุณรัก</span></h3>\r\n<h3 style=""border-bottom: 0px; border-left: 0px; padding-bottom: 0px; line-height: 20px; margin: 20px 0px 0.8em; padding-left: 0px; padding-right: 0px; font-family: Arundinamono !important; color: rgb(116,115,115); font-size: 20px !important; vertical-align: baseline; border-top: 0px; font-weight: 400; border-right: 0px; padding-top: 0px; text-rendering: optimizelegibility"">\r\n\t<span style=""color: rgb(0,0,0)""><span style=""font-size: 14px""><span style=""font-family: arial, helvetica, sans-serif"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p>\r\n\t<span style=""color: rgb(0,0,0)""><span style=""font-size: 14px""><span style=""font-family: arial, helvetica, sans-serif"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com\xa0</span></span></span></p>\r\n"
